chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr7	43906156	43946231	-	100534592	URGCP-MRPS24	305	5.06064791E-1	DAVIES_SUCCESS
chr7	43915500	43965996	-	55665	URGCP	324	4.94303767E-1	DAVIES_SUCCESS
chr7	43966034	43995735	+	51619	UBE2D4	279	5.29091281E-1	DAVIES_SUCCESS
chr7	43980493	44058748	-	84820	POLR2J4	391	4.78595377E-1	DAVIES_SUCCESS
chr7	44040488	44049723	+	285955	SPDYE1	211	4.22800821E-1	DAVIES_SUCCESS
chr7	44068485	44080222	-	401331	RASA4CP	219	3.60332007E-1	DAVIES_SUCCESS
chr7	44078647	44083895	+	255031	LINC00957	207	3.24804402E-1	DAVIES_SUCCESS
chr7	44084238	44101315	+	28988	DBNL	239	3.12622675E-1	DAVIES_SUCCESS
chr7	44102325	44105186	-	5224	PGAM2	218	3.03066587E-1	DAVIES_SUCCESS
chr7	44111846	44122129	-	27434	POLM	235	2.63525414E-1	DAVIES_SUCCESS
chr7	44143959	44154164	+	165	AEBP1	229	1.2790503E-1	DAVIES_SUCCESS
chr7	44150447	44150511	+	100616346	MIR4649	207	1.33939489E-1	DAVIES_SUCCESS
chr7	44154278	44163169	-	5425	POLD2	221	9.27934718E-2	DAVIES_SUCCESS
chr7	44178462	44180916	-	58498	MYL7	232	5.76579674E-2	DAVIES_SUCCESS
chr7	44183869	44229022	-	2645	GCK	342	1.27329969E-1	DAVIES_SUCCESS
chr7	44240577	44253893	+	10652	YKT6	264	3.07894909E-1	DAVIES_SUCCESS
chr7	44256748	44365230	-	816	CAMK2B	435	7.35563238E-1	DAVIES_SUCCESS
chr7	44421964	44530385	-	23386	NUDCD3	324	5.12980312E-1	DAVIES_SUCCESS
chr7	44552134	44580914	-	29881	NPC1L1	212	8.8337673E-1	DAVIES_SUCCESS
chr7	44605015	44614137	-	54606	DDX56	182	9.56356922E-1	DAVIES_SUCCESS
chr7	44618761	44621827	-	222068	TMED4	176	9.35922797E-1	DAVIES_SUCCESS
chr7	44646120	44748669	+	4967	OGDH	263	8.19193698E-1	DAVIES_SUCCESS
chr7	44788179	44809479	+	83637	ZMIZ2	198	1.46776209E-2	DAVIES_SUCCESS
chr7	44836240	44842716	+	5478	PPIA	205	8.22574899E-3	DAVIES_SUCCESS
chr7	44866487	44887725	-	94239	H2AFV	241	4.59733638E-3	DAVIES_SUCCESS
chr7	44915891	44924960	-	5814	PURB	219	5.22052866E-3	DAVIES_SUCCESS
chr7	45002259	45018704	-	64005	MYO1G	274	3.41138432E-1	DAVIES_SUCCESS
chr7	45022626	45026259	-	285958	SNHG15	245	5.43003355E-1	DAVIES_SUCCESS
chr7	45024976	45025109	-	677798	SNORA9	231	5.83049997E-1	DAVIES_SUCCESS
chr7	45039344	45116069	+	83605	CCM2	464	5.98845773E-1	DAVIES_SUCCESS
chr7	45120035	45128493	-	23148	NACAD	309	5.9752161E-1	DAVIES_SUCCESS
chr7	45139698	45151346	-	9238	TBRG4	338	5.9225277E-1	DAVIES_SUCCESS
chr7	45143947	45144641	-	677796	SNORA5C	286	5.39214059E-1	DAVIES_SUCCESS
chr7	45145566	45145698	-	677795	SNORA5B	280	5.36635918E-1	DAVIES_SUCCESS
chr7	45197366	45223850	+	10268	RAMP3	539	5.47196868E-1	DAVIES_SUCCESS
chr7	45613738	45762714	+	107	ADCY1	464	8.05590396E-2	DAVIES_SUCCESS
chr7	45763385	45808617	-	641977	SEPT7P2	355	2.98095715E-1	DAVIES_SUCCESS
chr7	45927958	45933267	+	3484	IGFBP1	253	5.09540567E-1	DAVIES_SUCCESS
chr7	45951843	45960871	-	3486	IGFBP3	237	4.70001902E-1	DAVIES_SUCCESS
chr7	47314751	47621742	-	64759	TNS3	862	5.20410591E-1	DAVIES_SUCCESS
chr7	47694841	47701246	+	401335	C7orf65	354	5.10891723E-1	DAVIES_SUCCESS
chr7	47801073	47806370	+	84847	LINC00525	482	8.74606836E-1	DAVIES_SUCCESS
chr7	47814249	47988071	-	168507	PKD1L1	928	9.31745302E-1	DAVIES_SUCCESS
chr7	47834888	47872414	+	80099	C7orf69	598	9.0891701E-1	DAVIES_SUCCESS
chr7	48002884	48019222	-	3364	HUS1	253	4.87390578E-1	DAVIES_SUCCESS
chr7	48026745	48068716	-	256979	SUN3	298	3.74106403E-1	DAVIES_SUCCESS
chr7	48075107	48100894	+	136288	C7orf57	187	2.87789388E-1	DAVIES_SUCCESS
chr7	48128354	48148330	+	7378	UPP1	200	6.54527865E-1	DAVIES_SUCCESS
chr7	48211056	48687091	+	154664	ABCA13	1670	9.91810387E-1	DAVIES_SUCCESS
chr7	48964156	48967049	+	168448	CDC14C	320	9.32922236E-1	DAVIES_SUCCESS
chr7	49813256	49952138	+	375567	VWC2	411	6.76735542E-1	DAVIES_SUCCESS
chr7	49977023	50132860	-	11055	ZPBP	638	7.62122595E-1	DAVIES_SUCCESS
chr7	50135681	50198852	+	100130988	C7orf72	419	6.0856971E-1	DAVIES_SUCCESS
chr7	50344377	50472798	+	10320	IKZF1	350	7.27643896E-2	DAVIES_SUCCESS
chr7	50511831	50518088	-	63979	FIGNL1	297	2.05218752E-1	DAVIES_SUCCESS
chr7	50526133	50633154	-	1644	DDC	611	2.61717107E-1	DAVIES_SUCCESS
chr7	50599456	50611161	+	100129427	LOC100129427	374	2.58499326E-1	DAVIES_SUCCESS
chr7	50657759	50861159	-	2887	GRB10	875	8.56349563E-1	DAVIES_SUCCESS
chr7	51083908	51384515	-	23242	COBL	673	6.297959E-2	DAVIES_SUCCESS
chr7	53103348	53104618	+	285877	POM121L12	366	1.28267443E-1	DAVIES_SUCCESS
chr7	53723201	53879624	-	401337	FLJ45974	572	2.79223338E-1	DAVIES_SUCCESS
chr7	54268916	54270114	-	3262	HPVC1	416	6.58650795E-1	DAVIES_SUCCESS
chr7	54610018	54636948	+	222008	VSTM2A	407	3.83186851E-1	DAVIES_SUCCESS
chr7	54624662	54639419	+	285878	LOC285878	331	6.15530015E-1	DAVIES_SUCCESS
chr7	54819939	54826939	-	23480	SEC61G	319	3.98396575E-1	DAVIES_SUCCESS
chr7	55086724	55275031	+	1956	EGFR	584	3.80244159E-1	DAVIES_SUCCESS
chr7	55247442	55256642	-	100507500	EGFR-AS1	283	2.62645147E-1	DAVIES_SUCCESS
chr7	55433140	55501435	+	55915	LANCL2	496	8.58438609E-1	DAVIES_SUCCESS
chr7	55538305	55640200	-	81552	VOPP1	399	4.53427952E-1	DAVIES_SUCCESS
chr7	55748766	55772260	-	360132	FKBP9L	340	1.34907031E-1	DAVIES_SUCCESS
chr7	55861236	55930482	-	346288	SEPT14	366	6.63037575E-1	DAVIES_SUCCESS
chr7	55955148	56008433	+	349075	ZNF713	347	3.83398854E-1	DAVIES_SUCCESS
chr7	56019610	56023033	+	51373	MRPS17	257	3.72455433E-1	DAVIES_SUCCESS
chr7	56032269	56067875	+	2631	GBAS	331	3.42321814E-1	DAVIES_SUCCESS
chr7	56078743	56184090	-	5723	PSPH	529	3.6373129E-1	DAVIES_SUCCESS
chr7	56119377	56131682	+	908	CCT6A	267	4.7381055E-1	DAVIES_SUCCESS
chr7	56128162	56128295	+	677803	SNORA15	236	4.95589401E-1	DAVIES_SUCCESS
chr7	56131916	56148365	+	25870	SUMF2	282	4.14163588E-1	DAVIES_SUCCESS
chr7	56147975	56160689	-	5260	PHKG1	270	3.86493663E-1	DAVIES_SUCCESS
chr7	56169265	56174187	-	51142	CHCHD2	281	3.97816559E-1	DAVIES_SUCCESS
chr7	56182373	56184090	-	389493	NUPR1L	286	3.07245571E-1	DAVIES_SUCCESS
chr7	56491396	56516068	-	650226	LOC650226	198	4.39217949E-1	DAVIES_SUCCESS
chr7	56563915	56564977	+	222029	DKFZp434L192	254	4.54994642E-1	DAVIES_SUCCESS
chr7	56943077	56949839	-	100130849	LOC100130849	41	3.12973693E-1	DAVIES_SUCCESS
chr7	57187325	57207571	-	90827	ZNF479	264	9.39142699E-1	DAVIES_SUCCESS
chr7	57233376	57247863	-	642006	GUSBP10	297	9.92052043E-1	DAVIES_SUCCESS
chr7	57472730	57472796	+	100422939	MIR3147	236	9.68749999E-1	DAVIES_SUCCESS
chr7	57509882	57533265	+	441234	ZNF716	331	8.19795488E-1	DAVIES_SUCCESS
chr7	62751669	62764434	-	643955	ZNF733P	116	8.77425571E-1	DAVIES_SUCCESS
chr7	62809447	62859419	+	100287834	LOC100287834	46	9.31645278E-1	DAVIES_SUCCESS
chr7	63484795	63490480	-	100506050	LOC100506050	255	5.12650486E-1	DAVIES_SUCCESS
chr7	63505820	63538927	+	442319	ZNF727	380	6.43492754E-1	DAVIES_SUCCESS
chr7	63667580	63680668	+	730291	ZNF735	277	7.74173297E-1	DAVIES_SUCCESS
chr7	63688851	63727309	+	168417	ZNF679	389	9.29977847E-1	DAVIES_SUCCESS
chr7	63773185	63810017	+	728927	ZNF736	516	8.29607E-1	DAVIES_SUCCESS
chr7	63894070	63895895	+	649395	LOC649395	312	9.00604415E-1	DAVIES_SUCCESS
chr7	63980254	64023505	-	340252	ZNF680	337	8.12882394E-1	DAVIES_SUCCESS
chr7	64035072	64078967	+	100128885	LOC100128885	350	8.68637064E-1	DAVIES_SUCCESS
chr7	64042987	64044129	+	641746	LOC641746	236	8.33549706E-1	DAVIES_SUCCESS
chr7	64126510	64171401	+	51427	ZNF107	285	8.47422132E-1	DAVIES_SUCCESS
chr7	64254765	64314178	+	7697	ZNF138	371	6.71442603E-1	DAVIES_SUCCESS
chr7	64342870	64391955	+	10793	ZNF273	367	6.05637431E-1	DAVIES_SUCCESS
chr7	64434829	64451414	-	51351	ZNF117	225	5.33602245E-1	DAVIES_SUCCESS
chr7	64450732	64467124	-	2086	ERV3-1	244	5.08555924E-1	DAVIES_SUCCESS
chr7	64498731	64535091	+	643180	CCT6P3	240	5.15982513E-1	DAVIES_SUCCESS
chr7	64838767	64865998	+	168374	ZNF92	382	8.32360709E-1	DAVIES_SUCCESS
chr7	65111923	65235797	-	441242	LOC441242	183	7.91656858E-1	DAVIES_SUCCESS
chr7	65112776	65183632	+	644619	INTS4L2	140	7.89500843E-1	DAVIES_SUCCESS
chr7	65216091	65228662	+	643253	CCT6P1	124	7.46334043E-1	DAVIES_SUCCESS
chr7	65220512	65220646	+	677807	SNORA22	118	7.41857829E-1	DAVIES_SUCCESS
chr7	65338256	65419800	+	154807	VKORC1L1	310	6.44254375E-1	DAVIES_SUCCESS
chr7	65425672	65447301	-	2990	GUSB	233	6.38403002E-1	DAVIES_SUCCESS
chr7	65540775	65558329	+	435	ASL	248	8.76915818E-1	DAVIES_SUCCESS
chr7	65579804	65619553	+	27297	CRCP	305	8.94203303E-1	DAVIES_SUCCESS
chr7	65670258	65825438	+	8460	TPST1	451	9.52070797E-1	DAVIES_SUCCESS
chr7	65841030	65865395	-	285908	LINC00174	237	9.3904593E-1	DAVIES_SUCCESS
chr7	65993454	66057371	-	493754	LOC493754	455	9.3985546E-1	DAVIES_SUCCESS
chr7	66093867	66276448	+	27342	RABGEF1	819	8.81545441E-1	DAVIES_SUCCESS
chr7	66274979	66309813	-	729156	GTF2IRD1P1	318	7.96315445E-1	DAVIES_SUCCESS
chr7	66386202	66423538	+	55069	TMEM248	279	8.05708104E-1	DAVIES_SUCCESS
chr7	66452689	66460588	-	51119	SBDS	252	9.68919143E-1	DAVIES_SUCCESS
chr7	66461791	66704507	+	55253	TYW1	1347	9.53489528E-1	DAVIES_SUCCESS
chr7	66579308	66579384	-	100616331	MIR4650-2	452	9.32354727E-1	DAVIES_SUCCESS
chr7	66657746	66767429	-	5382	PMS2P4	968	8.71143944E-1	DAVIES_SUCCESS
chr7	66767624	66786513	+	64940	STAG3L4	424	7.90317499E-1	DAVIES_SUCCESS
chr7	69063904	70257885	+	26053	AUTS2	1774	6.00465577E-1	DAVIES_SUCCESS
chr7	70597522	71178586	+	64409	WBSCR17	1826	3.55304911E-1	DAVIES_SUCCESS
chr7	70772657	70772756	-	100500836	MIR3914-1	314	4.32242008E-1	DAVIES_SUCCESS
chr7	70772659	70772754	+	100500920	MIR3914-2	314	4.32242008E-1	DAVIES_SUCCESS
chr7	71244475	71912136	-	83698	CALN1	1823	1.05740506E-3	DAVIES_SUCCESS
chr7	72023728	72298813	-	441250	TYW1B	582	2.56716714E-1	DAVIES_SUCCESS
chr7	72162873	72162949	+	100616310	MIR4650-1	147	3.60005823E-1	DAVIES_SUCCESS
chr7	72299951	72307978	+	155370	SBDSP1	128	1.51598122E-1	DAVIES_SUCCESS
chr7	72333317	72339655	-	441251	SPDYE7P	70	1.34486525E-1	DAVIES_SUCCESS
chr7	72349935	72421979	+	9883	POM121	72	9.51417734E-2	DAVIES_SUCCESS
chr7	72418831	72439870	-	260294	NSUN5P2	20	1.10671517E-1	DAVIES_SUCCESS
chr7	72438646	72476448	-	442578	STAG3L3	14	5.08801276E-2	DAVIES_SUCCESS
chr7	72440191	72772641	+	8468	FKBP6	156	1.29254523E-1	DAVIES_SUCCESS
chr7	72634673	72649979	+	654816	NCF1B	18	1.99581765E-1	DAVIES_SUCCESS
chr7	72656901	72685658	-	401375	GTF2IRD2P1	32	1.57970509E-1	DAVIES_SUCCESS
chr7	72716513	72722864	-	55695	NSUN5	73	1.27380687E-1	DAVIES_SUCCESS
chr7	72726534	72742085	-	135892	TRIM50	109	1.52932333E-1	DAVIES_SUCCESS
chr7	72848108	72850450	+	8326	FZD9	96	1.15095176E-1	DAVIES_SUCCESS
chr7	72854727	72936615	-	9031	BAZ1B	205	1.25044079E-1	DAVIES_SUCCESS
chr7	72950682	72972065	-	9275	BCL7B	193	1.12205561E-1	DAVIES_SUCCESS
chr7	72983276	72993013	-	26608	TBL2	208	1.30960084E-1	DAVIES_SUCCESS
chr7	73007523	73038870	-	51085	MLXIPL	276	6.83814022E-2	DAVIES_SUCCESS
chr7	73082173	73086440	+	155382	VPS37D	211	4.94097495E-2	DAVIES_SUCCESS
chr7	73095247	73097781	-	84277	DNAJC30	195	5.25655864E-2	DAVIES_SUCCESS
chr7	73097897	73119491	+	114049	WBSCR22	223	6.19968989E-2	DAVIES_SUCCESS
chr7	73113534	73134017	-	6804	STX1A	200	1.15846503E-1	DAVIES_SUCCESS
chr7	73125646	73125727	+	100422948	MIR4284	158	7.90153495E-2	DAVIES_SUCCESS
chr7	73149398	73150330	+	171022	LINC00035	167	1.47420652E-1	DAVIES_SUCCESS
chr7	73150424	73153190	-	83451	ABHD11	169	1.54577686E-1	DAVIES_SUCCESS
chr7	73183326	73184600	-	1365	CLDN3	169	4.86887331E-1	DAVIES_SUCCESS
chr7	73245192	73247015	+	1364	CLDN4	188	8.10595442E-1	DAVIES_SUCCESS
chr7	73248920	73256855	-	155368	WBSCR27	194	8.8661355E-1	DAVIES_SUCCESS
chr7	73275488	73280223	+	135886	WBSCR28	186	9.6562002E-1	DAVIES_SUCCESS
chr7	73442426	73484236	+	2006	ELN	206	4.32210967E-1	DAVIES_SUCCESS
chr7	73498106	73536855	+	3984	LIMK1	234	7.83996309E-1	DAVIES_SUCCESS
chr7	73588705	73611429	+	7458	EIF4H	144	8.09665284E-1	DAVIES_SUCCESS
chr7	73605527	73605624	+	693175	MIR590	95	7.24965013E-1	DAVIES_SUCCESS
chr7	73624086	73644164	+	7462	LAT2	102	5.59857923E-1	DAVIES_SUCCESS
chr7	73645831	73668738	-	5982	RFC2	124	6.66654822E-1	DAVIES_SUCCESS
chr7	73703804	73820273	+	7461	CLIP2	368	7.00632919E-1	DAVIES_SUCCESS
chr7	73868119	74016920	+	9569	GTF2IRD1	313	4.78025215E-1	DAVIES_SUCCESS
chr7	74072029	74175022	+	2969	GTF2I	108	1.27479188E-1	DAVIES_SUCCESS
chr7	74188308	74203659	+	653361	NCF1	16	1.1780009E-2	DAVIES_SUCCESS
chr7	74210483	74267841	-	84163	GTF2IRD2	32	8.56977524E-3	DAVIES_SUCCESS
chr7	74298262	74306731	-	442582	STAG3L2	29	1.39941285E-2	DAVIES_SUCCESS
chr7	74306893	74336166	+	5383	PMS2P5	38	1.24752339E-2	DAVIES_SUCCESS
chr7	74379082	74438803	+	389523	GATSL1	25	2.31641431E-3	DAVIES_SUCCESS
chr7	74456282	74489699	-	81554	WBSCR16	10	1.60428822E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr7	74508346	74565623	+	389524	GTF2IRD2B	9	1.99224114E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr7	74601105	74867341	-	2970	GTF2IP1	1	1.76E-1	NOT_RUN
chr7	74807604	74867341	-	729438	GATSL2	1	1.76E-1	NOT_RUN
chr7	74988428	75026252	+	54441	STAG3L1	59	4.36100381E-1	DAVIES_SUCCESS
chr7	75024902	75040279	+	375593	TRIM73	72	3.80860214E-1	DAVIES_SUCCESS
chr7	75044869	75046065	+	155400	NSUN5P1	80	4.13544553E-1	DAVIES_SUCCESS
chr7	75046064	75115568	-	100101267	POM121C	167	3.95178232E-1	DAVIES_SUCCESS
chr7	75124298	75133628	+	442590	SPDYE5	156	1.33245639E-1	DAVIES_SUCCESS
chr7	75137068	75157453	-	5387	PMS2P3	178	8.01304423E-2	DAVIES_SUCCESS
chr7	75162618	75368283	-	3092	HIP1	775	1.13167555E-1	DAVIES_SUCCESS
chr7	75398841	75419064	-	10344	CCL26	489	7.96387392E-1	DAVIES_SUCCESS
chr7	75441113	75443092	-	6369	CCL24	421	8.39335346E-1	DAVIES_SUCCESS
chr7	75508316	75518244	+	57414	RHBDD2	189	3.82851562E-1	DAVIES_SUCCESS
chr7	75544419	75616173	+	5447	POR	241	1.98909318E-1	DAVIES_SUCCESS
chr7	75544514	75544587	+	100616270	MIR4651	126	5.96204101E-2	DAVIES_SUCCESS
chr7	75573100	75573234	+	677801	SNORA14A	144	6.65462186E-2	DAVIES_SUCCESS
chr7	75616154	75623992	-	83862	TMEM120A	166	4.40323941E-1	DAVIES_SUCCESS
chr7	75625654	75677321	-	51657	STYXL1	259	5.77088419E-1	DAVIES_SUCCESS
chr7	75677392	75695930	+	4191	MDH2	190	8.14843578E-1	DAVIES_SUCCESS
chr7	75831215	75916605	+	222183	SRRM3	278	6.68623523E-1	DAVIES_SUCCESS
chr7	75931874	75933614	+	3315	HSPB1	161	5.55030525E-1	DAVIES_SUCCESS
chr7	75956107	75988342	-	7532	YWHAG	245	5.30384998E-1	DAVIES_SUCCESS
chr7	76018645	76039012	-	136853	SRCRB4D	246	4.02876384E-1	DAVIES_SUCCESS
chr7	76026840	76071388	+	7784	ZP3	261	3.99647238E-1	DAVIES_SUCCESS
chr7	76090971	76135312	+	113878	DTX2	189	3.39008978E-1	DAVIES_SUCCESS
chr7	76099336	76104317	-	619190	FDPSP2	153	3.67433124E-1	DAVIES_SUCCESS
chr7	76139744	76157199	+	80761	UPK3B	135	3.74824142E-1	DAVIES_SUCCESS
chr7	76178657	76257299	+	100133091	LOC100133091	276	5.9725869E-1	DAVIES_SUCCESS
chr7	76239302	76256620	-	22932	POMZP3	195	7.82892194E-1	DAVIES_SUCCESS
chr7	76610138	76673095	+	441263	DTX2P1-UPK3BP1-PMS2P11	239	9.32306367E-1	DAVIES_SUCCESS
chr7	76668796	76682355	+	100132832	LOC100132832	175	9.31067372E-1	DAVIES_SUCCESS
chr7	76751933	76924521	+	57639	CCDC146	801	2.38945285E-1	DAVIES_SUCCESS
chr7	76822687	76829150	-	10875	FGL2	204	2.57678848E-1	DAVIES_SUCCESS
chr7	76940067	77045717	-	54103	GSAP	688	2.00131911E-1	DAVIES_SUCCESS
chr7	77166772	77269388	+	5782	PTPN12	332	4.64207839E-1	DAVIES_SUCCESS
chr7	77287972	77326662	-	100505854	RSBN1L-AS1	228	4.35031015E-1	DAVIES_SUCCESS
chr7	77325742	77409120	+	222194	RSBN1L	274	4.1121226E-1	DAVIES_SUCCESS
chr7	77423044	77427747	-	85025	TMEM60	134	3.60505181E-1	DAVIES_SUCCESS
chr7	77428108	77586821	+	57157	PHTF2	378	2.73389877E-1	DAVIES_SUCCESS
chr7	77976558	77988770	+	399670	RPL13AP17	460	1.16595701E-1	DAVIES_SUCCESS
chr7	77994023	77994043	-	100847045	MIR548AU	429	1.956966E-1	DAVIES_SUCCESS
chr7	78638303	78641593	+	100874021	MAGI2-AS2	230	9.30398408E-1	DAVIES_SUCCESS
chr7	79082272	79100524	+	100505881	MAGI2-AS3	329	6.00286584E-1	DAVIES_SUCCESS
chr7	79400571	79400606	+	100313772	MIR548M	203	2.21604691E-2	DAVIES_SUCCESS
chr7	79764139	79848725	+	2770	GNAI1	359	5.4932518E-1	DAVIES_SUCCESS
chr7	79998890	80308593	+	948	CD36	846	3.5824215E-1	DAVIES_SUCCESS
chr7	80087986	80141242	-	346562	GNAT3	326	7.24349917E-1	DAVIES_SUCCESS
chr7	80371853	80551675	-	10512	SEMA3C	401	4.63187423E-1	DAVIES_SUCCESS
chr7	81331443	81399452	-	3082	HGF	256	8.18222803E-1	DAVIES_SUCCESS
chr7	81579417	82073031	-	781	CACNA2D1	1501	4.32466199E-2	DAVIES_SUCCESS
chr7	82383320	82792197	-	27445	PCLO	1123	2.74924674E-1	DAVIES_SUCCESS
chr7	82993221	83278479	-	9723	SEMA3E	1119	9.31850399E-1	DAVIES_SUCCESS
chr7	83587658	83824217	-	10371	SEMA3A	1034	6.99921086E-1	DAVIES_SUCCESS
chr7	84624871	84816171	-	223117	SEMA3D	382	9.74760833E-2	DAVIES_SUCCESS
chr7	86273229	86494192	+	2913	GRM3	466	9.32276182E-1	DAVIES_SUCCESS
chr7	86506222	86689014	-	222223	KIAA1324L	528	2.68782018E-1	DAVIES_SUCCESS
chr7	86781676	86825648	+	9988	DMTF1	242	6.55420746E-1	DAVIES_SUCCESS
chr7	86825477	86849031	-	79161	TMEM243	174	3.61665751E-1	DAVIES_SUCCESS
chr7	86954663	86974831	-	11257	TP53TG1	154	1.93282463E-2	DAVIES_SUCCESS
chr7	86974950	87029112	+	54677	CROT	226	1.96289412E-2	DAVIES_SUCCESS
chr7	87031360	87105019	-	5244	ABCB4	313	1.03813719E-1	DAVIES_SUCCESS
chr7	87133178	87342639	-	5243	ABCB1	362	6.28473384E-1	DAVIES_SUCCESS
chr7	87257728	87461613	+	154661	RUNDC3B	189	7.48370761E-2	DAVIES_SUCCESS
chr7	87463813	87505692	-	55972	SLC25A40	95	5.55495614E-2	DAVIES_SUCCESS
chr7	87505543	87538856	+	10926	DBF4	108	8.93443287E-2	DAVIES_SUCCESS
chr7	87563565	87832204	+	53616	ADAM22	426	1.7984304E-1	DAVIES_SUCCESS
chr7	87834431	87856308	-	6717	SRI	135	3.06943226E-2	DAVIES_SUCCESS
chr7	87905743	87936228	-	79689	STEAP4	193	2.6071547E-2	DAVIES_SUCCESS
chr7	88388752	88966346	+	219578	ZNF804B	1873	1.61131954E-1	DAVIES_SUCCESS
chr7	88423419	88425031	-	219557	C7orf62	282	2.6031418E-2	DAVIES_SUCCESS
chr7	89748713	89754914	+	442523	DPY19L2P4	249	2.6070556E-1	DAVIES_SUCCESS
chr7	89783688	89794141	+	26872	STEAP1	322	2.9620957E-1	DAVIES_SUCCESS
chr7	89796903	89866992	+	261729	STEAP2	406	3.09463245E-1	DAVIES_SUCCESS
chr7	89874487	89940377	+	79846	C7orf63	353	2.03158133E-1	DAVIES_SUCCESS
chr7	89969689	90020769	+	85865	GTPBP10	342	1.64165385E-1	DAVIES_SUCCESS
chr7	90013034	90045268	+	9069	CLDN12	317	1.95898439E-1	DAVIES_SUCCESS
chr7	90025605	90027550	+	101409256	LOC101409256	243	1.60522293E-1	DAVIES_SUCCESS
chr7	90095737	90839904	+	5218	CDK14	1960	8.0446174E-1	DAVIES_SUCCESS
chr7	90893782	90898132	+	8321	FZD1	159	6.90585209E-1	DAVIES_SUCCESS
chr7	91431459	91510016	-	7978	MTERF	257	9.7568124E-1	DAVIES_SUCCESS
chr7	91570188	91739987	+	10142	AKAP9	450	3.15978817E-1	DAVIES_SUCCESS
chr7	91741462	91808845	-	1595	CYP51A1	219	3.18447557E-1	DAVIES_SUCCESS
chr7	91770956	91808845	-	401387	LRRD1	170	3.41508159E-1	DAVIES_SUCCESS
chr7	91828282	91875414	-	889	KRIT1	120	4.00471598E-1	DAVIES_SUCCESS
chr7	91875547	92030698	+	54467	ANKIB1	192	4.05983933E-1	DAVIES_SUCCESS
chr7	92076761	92089381	+	57798	GATAD1	105	6.2997666E-1	DAVIES_SUCCESS
chr7	92116336	92157845	-	5189	PEX1	167	8.46817443E-1	DAVIES_SUCCESS
chr7	92158086	92167319	+	84060	RBM48	130	8.34946452E-1	DAVIES_SUCCESS
chr7	92167788	92169079	+	84849	MGC16142	124	8.72373383E-1	DAVIES_SUCCESS
chr7	92190071	92219706	-	257415	FAM133B	163	6.85067862E-1	DAVIES_SUCCESS
chr7	92234234	92465941	-	1021	CDK6	261	3.97198767E-1	DAVIES_SUCCESS
chr7	92728825	92747336	-	54809	SAMD9	219	5.24296505E-1	DAVIES_SUCCESS
chr7	92759367	92777680	-	219285	SAMD9L	156	6.84002062E-1	DAVIES_SUCCESS
chr7	92817898	92855782	-	253012	HEPACAM2	102	7.88586948E-1	DAVIES_SUCCESS
chr7	92861652	92990435	+	55610	CCDC132	235	9.1404792E-1	DAVIES_SUCCESS
chr7	93053798	93204042	-	799	CALCR	523	8.15603072E-1	DAVIES_SUCCESS
chr7	93112071	93112167	-	724023	MIR653	170	5.25064657E-1	DAVIES_SUCCESS
chr7	93113247	93113331	-	574442	MIR489	169	5.05595175E-1	DAVIES_SUCCESS
chr7	93220884	93540485	+	2792	GNGT1	780	9.62343222E-1	DAVIES_SUCCESS
chr7	93346239	93346317	+	100616206	MIR4652	185	7.87349506E-1	DAVIES_SUCCESS
chr7	93514708	93520303	-	7980	TFPI2	170	7.57078015E-1	DAVIES_SUCCESS
chr7	93551015	93555826	+	2791	GNG11	160	6.06375051E-1	DAVIES_SUCCESS
chr7	93592081	93633690	-	10282	BET1	167	1.25875983E-1	DAVIES_SUCCESS
chr7	94023872	94060544	+	1278	COL1A2	280	7.3574041E-1	DAVIES_SUCCESS
chr7	94139169	94186328	+	64921	CASD1	227	6.59345449E-1	DAVIES_SUCCESS
chr7	94214535	94285521	-	8910	SGCE	260	6.58169316E-1	DAVIES_SUCCESS
chr7	94285636	94299006	+	23089	PEG10	203	7.11792115E-1	DAVIES_SUCCESS
chr7	94536948	94925727	+	55607	PPP1R9A	681	5.4766588E-1	DAVIES_SUCCESS
chr7	94927668	95025687	-	5444	PON1	367	5.45400875E-1	DAVIES_SUCCESS
chr7	94989183	95025687	-	5446	PON3	247	4.25821013E-1	DAVIES_SUCCESS
chr7	95034173	95064384	-	5445	PON2	245	2.87669777E-1	DAVIES_SUCCESS
chr7	95115212	95169543	+	51666	ASB4	354	3.67256286E-1	DAVIES_SUCCESS
chr7	95212808	95225925	-	5166	PDK4	314	9.2792639E-1	DAVIES_SUCCESS
chr7	95401817	95727736	+	1780	DYNC1I1	876	1.86647535E-1	DAVIES_SUCCESS
chr7	95749531	95951459	-	10165	SLC25A13	340	4.03507305E-1	DAVIES_SUCCESS
chr7	95848973	95849068	-	693176	MIR591	105	2.54927654E-1	DAVIES_SUCCESS
chr7	96110937	96132835	-	401388	C7orf76	231	5.19876097E-1	DAVIES_SUCCESS
chr7	96250968	96293650	-	100506136	LOC100506136	231	4.73927133E-1	DAVIES_SUCCESS
chr7	96302236	96339203	-	7979	SHFM1	241	7.47957629E-1	DAVIES_SUCCESS
chr7	96597826	96643377	-	285987	DLX6-AS1	214	4.81186823E-2	DAVIES_SUCCESS
chr7	96635289	96640352	+	1750	DLX6	138	9.16436181E-2	DAVIES_SUCCESS
